TYPE_OF_FILE;COUNTRY;AREA;VESSEL;YEAR;HAUL_NUMBER;CODEND_CLOSING;PART_OF_THE_CODEND;GENUS;SPECIES;LENGTH_CLASSES_CODE;WEIGHT_OF_THE_FRACTION;WEIGHT_OF_THE_SAMPLE_MEASURED;SEX;NO_OF_INDIVIDUAL_OF_THE_ABOVE_SEX_MEASURED;LENGTH_CLASS;MATURITY;MATSUB;NUMBER_OF_INDIVIDUALS_IN_THE_LENGTH_CLASS_AND_MATURITY_STAGE
TC;ITA;10;SAN;1994;72;S;S;TRAC;TRA;0;5000;5000;F;56;240;1;;3
TC;ITA;10;SAN;1994;72;S;S;TRAC;TRA;0;5000;5000;F;56;240;2;;2
TC;ITA;10;SAN;1994;72;S;S;TRAC;TRA;0;5000;5000;F;56;245;2;;1
TC;ITA;10;SAN;1994;72;S;S;TRAC;TRA;0;5000;5000;F;56;250;1;;2
TC;ITA;10;SAN;1994;73;S;S;ILLE;COI;0;100;100;M;1;150;2;;1
TC;ITA;10;SAN;1994;73;S;S;LEPM;BOS;0;550;550;F;2;275;4;;1
TC;ITA;10;SAN;1994;73;S;S;LEPM;BOS;0;550;550;F;2;355;4;;1
TC;ITA;10;SAN;1994;73;S;S;LOPH;BUD;0;750;750;M;1;385;2;;1
TC;ITA;10;SAN;1994;73;S;S;LOPH;BUD;0;750;750;F;1;180;1;;1
TC;ITA;10;SAN;1994;73;S;S;MERL;MER;0;850;850;F;15;120;1;;1
TC;ITA;10;SAN;1994;73;S;S;MERL;MER;0;850;850;F;15;130;1;;1
TC;ITA;10;SAN;1994;73;S;S;MERL;MER;0;850;850;F;15;140;1;;1
TC;ITA;10;SAN;1994;73;S;S;MERL;MER;0;850;850;F;15;145;1;;1
TC;ITA;10;SAN;1994;73;S;S;MERL;MER;0;850;850;F;15;175;1;;1
TC;ITA;10;SAN;1994;73;S;S;MERL;MER;0;850;850;F;15;180;1;;1
TC;ITA;10;SAN;1994;73;S;S;MERL;MER;0;850;850;F;15;195;1;;1
TC;ITA;10;SAN;1994;73;S;S;MERL;MER;0;850;850;F;15;220;1;;3
TC;ITA;10;SAN;1994;73;S;S;MERL;MER;0;850;850;F;15;230;1;;1
TC;ITA;10;SAN;1994;73;S;S;MERL;MER;0;850;850;F;15;235;1;;1
TC;ITA;10;SAN;1994;73;S;S;MERL;MER;0;850;850;F;15;260;1;;1
TC;ITA;10;SAN;1994;73;S;S;MERL;MER;0;850;850;F;15;270;1;;1
TC;ITA;10;SAN;1994;73;S;S;MERL;MER;0;850;850;F;15;285;1;;1
TC;ITA;10;SAN;1994;73;S;S;MICM;POU;0;800;800;F;8;230;1;;3
TC;ITA;10;SAN;1994;73;S;S;MICM;POU;0;800;800;F;8;235;1;;2
TC;ITA;10;SAN;1994;73;S;S;MICM;POU;0;800;800;F;8;250;1;;1
TC;ITA;10;SAN;1994;73;S;S;MICM;POU;0;800;800;F;8;265;1;;1
TC;ITA;10;SAN;1994;73;S;S;MICM;POU;0;800;800;F;8;290;1;;1
TC;ITA;10;SAN;1994;73;S;S;NEPR;NOR;m;150;150;M;2;45;0;;1
TC;ITA;10;SAN;1994;73;S;S;NEPR;NOR;m;150;150;M;2;52;0;;1
TC;ITA;10;SAN;1994;73;S;S;NEPR;NOR;m;150;150;F;1;38;1;;1
TC;ITA;10;SAN;1994;73;S;S;PAGE;BOG;0;150;150;M;1;180;1;;1
TC;ITA;10;SAN;1994;73;S;S;PAGE;BOG;0;150;150;F;2;165;2;;1
TC;ITA;10;SAN;1994;73;S;S;PAGE;BOG;0;150;150;F;2;180;1;;1
TC;ITA;10;SAN;1994;73;S;S;PAPE;LON;m;1400;1400;M;79;22;0;;3
TC;ITA;10;SAN;1994;73;S;S;PAPE;LON;m;1400;1400;M;79;23;0;;3
TC;ITA;10;SAN;1994;73;S;S;PAPE;LON;m;1400;1400;M;79;24;0;;16
TC;ITA;10;SAN;1994;73;S;S;PAPE;LON;m;1400;1400;M;79;25;0;;13
TC;ITA;10;SAN;1994;73;S;S;PAPE;LON;m;1400;1400;M;79;26;0;;11
TC;ITA;10;SAN;1994;73;S;S;PAPE;LON;m;1400;1400;M;79;27;0;;9
TC;ITA;10;SAN;1994;73;S;S;PAPE;LON;m;1400;1400;M;79;28;0;;9
TC;ITA;10;SAN;1994;73;S;S;PAPE;LON;m;1400;1400;M;79;29;0;;10
TC;ITA;10;SAN;1994;73;S;S;PAPE;LON;m;1400;1400;M;79;30;0;;3
TC;ITA;10;SAN;1994;73;S;S;PAPE;LON;m;1400;1400;M;79;31;0;;1
TC;ITA;10;SAN;1994;73;S;S;PAPE;LON;m;1400;1400;M;79;32;0;;1
TC;ITA;10;SAN;1994;73;S;S;PAPE;LON;m;1400;1400;F;61;20;1;;1
TC;ITA;10;SAN;1994;73;S;S;PAPE;LON;m;1400;1400;F;61;23;1;;1
TC;ITA;10;SAN;1994;73;S;S;PAPE;LON;m;1400;1400;F;61;25;2;;1
TC;ITA;10;SAN;1994;73;S;S;PAPE;LON;m;1400;1400;F;61;26;1;;3
TC;ITA;10;SAN;1994;73;S;S;PAPE;LON;m;1400;1400;F;61;26;2;;2
TC;ITA;10;SAN;1994;73;S;S;PAPE;LON;m;1400;1400;F;61;27;1;;5
TC;ITA;10;SAN;1994;73;S;S;PAPE;LON;m;1400;1400;F;61;27;2;;5
TC;ITA;10;SAN;1994;73;S;S;PAPE;LON;m;1400;1400;F;61;28;1;;4
TC;ITA;10;SAN;1994;73;S;S;PAPE;LON;m;1400;1400;F;61;28;2;;7
TC;ITA;10;SAN;1994;73;S;S;PAPE;LON;m;1400;1400;F;61;29;1;;3
TC;ITA;10;SAN;1994;73;S;S;PAPE;LON;m;1400;1400;F;61;29;2;;6
TC;ITA;10;SAN;1994;73;S;S;PAPE;LON;m;1400;1400;F;61;30;1;;2
TC;ITA;10;SAN;1994;73;S;S;PAPE;LON;m;1400;1400;F;61;30;2;;2
TC;ITA;10;SAN;1994;73;S;S;PAPE;LON;m;1400;1400;F;61;31;1;;7
TC;ITA;10;SAN;1994;73;S;S;PAPE;LON;m;1400;1400;F;61;31;2;;3
TC;ITA;10;SAN;1994;73;S;S;PAPE;LON;m;1400;1400;F;61;32;1;;1
TC;ITA;10;SAN;1994;73;S;S;PAPE;LON;m;1400;1400;F;61;32;2;;1
TC;ITA;10;SAN;1994;73;S;S;PAPE;LON;m;1400;1400;F;61;33;2;;4
TC;ITA;10;SAN;1994;73;S;S;PAPE;LON;m;1400;1400;F;61;34;1;;1
TC;ITA;10;SAN;1994;73;S;S;PAPE;LON;m;1400;1400;F;61;34;2;;1
TC;ITA;10;SAN;1994;73;S;S;PAPE;LON;m;1400;1400;F;61;35;2;;1
TC;ITA;10;SAN;1994;73;S;S;PHYI;BLE;0;450;450;F;4;180;1;;1
TC;ITA;10;SAN;1994;73;S;S;PHYI;BLE;0;450;450;F;4;220;1;;1
TC;ITA;10;SAN;1994;73;S;S;PHYI;BLE;0;450;450;F;4;260;1;;2
TC;ITA;10;SAN;1994;73;S;S;PHYI;BLE;0;450;450;I;15;85;0;;1
TC;ITA;10;SAN;1994;73;S;S;PHYI;BLE;0;450;450;I;15;90;0;;3
TC;ITA;10;SAN;1994;73;S;S;PHYI;BLE;0;450;450;I;15;95;0;;1
TC;ITA;10;SAN;1994;73;S;S;PHYI;BLE;0;450;450;I;15;100;0;;4
TC;ITA;10;SAN;1994;73;S;S;PHYI;BLE;0;450;450;I;15;110;0;;5
TC;ITA;10;SAN;1994;73;S;S;PHYI;BLE;0;450;450;I;15;120;0;;1
TC;ITA;10;SAN;1994;74;S;S;ILLE;COI;0;500;500;M;2;155;2;;1
TC;ITA;10;SAN;1994;74;S;S;ILLE;COI;0;500;500;M;2;160;2;;1
TC;ITA;10;SAN;1994;74;S;S;ILLE;COI;0;500;500;F;1;190;3;;1
TC;ITA;10;SAN;1994;74;S;S;LOPH;BUD;0;1900;1900;M;2;350;4;;1
TC;ITA;10;SAN;1994;74;S;S;LOPH;BUD;0;1900;1900;M;2;450;3;;1
TC;ITA;10;SAN;1994;74;S;S;MERL;MER;0;6500;6500;M;20;190;1;;4
TC;ITA;10;SAN;1994;74;S;S;MERL;MER;0;6500;6500;M;20;195;1;;1
TC;ITA;10;SAN;1994;74;S;S;MERL;MER;0;6500;6500;M;20;200;1;;1
TC;ITA;10;SAN;1994;74;S;S;MERL;MER;0;6500;6500;M;20;235;1;;1
TC;ITA;10;SAN;1994;74;S;S;MERL;MER;0;6500;6500;M;20;240;1;;1
TC;ITA;10;SAN;1994;74;S;S;MERL;MER;0;6500;6500;M;20;255;1;;1
TC;ITA;10;SAN;1994;74;S;S;MERL;MER;0;6500;6500;M;20;265;1;;2
TC;ITA;10;SAN;1994;74;S;S;MERL;MER;0;6500;6500;M;20;280;1;;1
TC;ITA;10;SAN;1994;74;S;S;MERL;MER;0;6500;6500;M;20;280;2;;1
TC;ITA;10;SAN;1994;74;S;S;MERL;MER;0;6500;6500;M;20;285;1;;1
TC;ITA;10;SAN;1994;74;S;S;MERL;MER;0;6500;6500;M;20;290;1;;1
TC;ITA;10;SAN;1994;74;S;S;MERL;MER;0;6500;6500;M;20;300;1;;1
TC;ITA;10;SAN;1994;74;S;S;MERL;MER;0;6500;6500;M;20;310;1;;1
TC;ITA;10;SAN;1994;74;S;S;MERL;MER;0;6500;6500;M;20;310;2;;1
TC;ITA;10;SAN;1994;74;S;S;MERL;MER;0;6500;6500;M;20;330;1;;2
TC;ITA;10;SAN;1994;74;S;S;MERL;MER;0;6500;6500;F;27;180;1;;2
TC;ITA;10;SAN;1994;74;S;S;MERL;MER;0;6500;6500;F;27;190;1;;3
TC;ITA;10;SAN;1994;74;S;S;MERL;MER;0;6500;6500;F;27;195;1;;1
TC;ITA;10;SAN;1994;74;S;S;MERL;MER;0;6500;6500;F;27;200;1;;3
TC;ITA;10;SAN;1994;74;S;S;MERL;MER;0;6500;6500;F;27;205;1;;2
TC;ITA;10;SAN;1994;74;S;S;MERL;MER;0;6500;6500;F;27;210;1;;1
TC;ITA;10;SAN;1994;74;S;S;MERL;MER;0;6500;6500;F;27;230;1;;3
TC;ITA;10;SAN;1994;74;S;S;MERL;MER;0;6500;6500;F;27;235;1;;1
TC;ITA;10;SAN;1994;74;S;S;MERL;MER;0;6500;6500;F;27;240;1;;1
TC;ITA;10;SAN;1994;74;S;S;MERL;MER;0;6500;6500;F;27;245;1;;1
TC;ITA;10;SAN;1994;74;S;S;MERL;MER;0;6500;6500;F;27;250;1;;1
TC;ITA;10;SAN;1994;74;S;S;MERL;MER;0;6500;6500;F;27;260;1;;1
TC;ITA;10;SAN;1994;74;S;S;MERL;MER;0;6500;6500;F;27;270;1;;1
TC;ITA;10;SAN;1994;74;S;S;MERL;MER;0;6500;6500;F;27;275;1;;1
TC;ITA;10;SAN;1994;74;S;S;MERL;MER;0;6500;6500;F;27;280;1;;1
TC;ITA;10;SAN;1994;74;S;S;MERL;MER;0;6500;6500;F;27;285;2;;1
TC;ITA;10;SAN;1994;74;S;S;MERL;MER;0;6500;6500;F;27;305;1;;1
TC;ITA;10;SAN;1994;74;S;S;MERL;MER;0;6500;6500;F;27;315;1;;1
TC;ITA;10;SAN;1994;74;S;S;MERL;MER;0;6500;6500;F;27;325;1;;1
TC;ITA;10;SAN;1994;74;S;S;MERL;MER;0;6500;6500;I;26;130;0;;1
TC;ITA;10;SAN;1994;74;S;S;MERL;MER;0;6500;6500;I;26;145;0;;1
TC;ITA;10;SAN;1994;74;S;S;MERL;MER;0;6500;6500;I;26;150;0;;2
TC;ITA;10;SAN;1994;74;S;S;MERL;MER;0;6500;6500;I;26;155;0;;2
TC;ITA;10;SAN;1994;74;S;S;MERL;MER;0;6500;6500;I;26;160;0;;3
TC;ITA;10;SAN;1994;74;S;S;MERL;MER;0;6500;6500;I;26;165;0;;3
TC;ITA;10;SAN;1994;74;S;S;MERL;MER;0;6500;6500;I;26;170;0;;5
TC;ITA;10;SAN;1994;74;S;S;MERL;MER;0;6500;6500;I;26;175;0;;2
TC;ITA;10;SAN;1994;74;S;S;MERL;MER;0;6500;6500;I;26;180;0;;4
TC;ITA;10;SAN;1994;74;S;S;MERL;MER;0;6500;6500;I;26;185;0;;1
TC;ITA;10;SAN;1994;74;S;S;MERL;MER;0;6500;6500;I;26;190;0;;2
TC;ITA;10;SAN;1994;74;S;S;MICM;POU;0;2500;2500;M;14;225;1;;3
TC;ITA;10;SAN;1994;74;S;S;MICM;POU;0;2500;2500;M;14;230;1;;2
TC;ITA;10;SAN;1994;74;S;S;MICM;POU;0;2500;2500;M;14;235;1;;1
TC;ITA;10;SAN;1994;74;S;S;MICM;POU;0;2500;2500;M;14;240;1;;2
TC;ITA;10;SAN;1994;74;S;S;MICM;POU;0;2500;2500;M;14;245;1;;1
TC;ITA;10;SAN;1994;74;S;S;MICM;POU;0;2500;2500;M;14;255;1;;2
TC;ITA;10;SAN;1994;74;S;S;MICM;POU;0;2500;2500;M;14;265;1;;1
TC;ITA;10;SAN;1994;74;S;S;MICM;POU;0;2500;2500;M;14;265;2;;1
TC;ITA;10;SAN;1994;74;S;S;MICM;POU;0;2500;2500;M;14;275;1;;1
TC;ITA;10;SAN;1994;74;S;S;MICM;POU;0;2500;2500;F;11;220;1;;2
TC;ITA;10;SAN;1994;74;S;S;MICM;POU;0;2500;2500;F;11;230;1;;1
TC;ITA;10;SAN;1994;74;S;S;MICM;POU;0;2500;2500;F;11;240;1;;4
TC;ITA;10;SAN;1994;74;S;S;MICM;POU;0;2500;2500;F;11;250;1;;1
TC;ITA;10;SAN;1994;74;S;S;MICM;POU;0;2500;2500;F;11;265;1;;1
TC;ITA;10;SAN;1994;74;S;S;MICM;POU;0;2500;2500;F;11;280;1;;2
TC;ITA;10;SAN;1994;74;S;S;MULL;SUR;0;300;300;M;3;185;2;;1
TC;ITA;10;SAN;1994;74;S;S;MULL;SUR;0;300;300;M;3;190;2;;1
TC;ITA;10;SAN;1994;74;S;S;MULL;SUR;0;300;300;M;3;250;2;;1
TC;ITA;10;SAN;1994;74;S;S;NEPR;NOR;m;250;250;M;1;56;0;;1
TC;ITA;10;SAN;1994;74;S;S;NEPR;NOR;m;250;250;F;3;39;1;;2
TC;ITA;10;SAN;1994;74;S;S;NEPR;NOR;m;250;250;F;3;43;1;;1
TC;ITA;10;SAN;1994;74;S;S;PAPE;LON;m;400;400;M;20;17;0;;1
TC;ITA;10;SAN;1994;74;S;S;PAPE;LON;m;400;400;M;20;20;0;;2
TC;ITA;10;SAN;1994;74;S;S;PAPE;LON;m;400;400;M;20;21;0;;1
TC;ITA;10;SAN;1994;74;S;S;PAPE;LON;m;400;400;M;20;22;0;;3
TC;ITA;10;SAN;1994;74;S;S;PAPE;LON;m;400;400;M;20;23;0;;7
TC;ITA;10;SAN;1994;74;S;S;PAPE;LON;m;400;400;M;20;24;0;;4
TC;ITA;10;SAN;1994;74;S;S;PAPE;LON;m;400;400;M;20;25;0;;1
TC;ITA;10;SAN;1994;74;S;S;PAPE;LON;m;400;400;M;20;26;0;;1
TC;ITA;10;SAN;1994;74;S;S;PAPE;LON;m;400;400;F;23;24;1;;1
TC;ITA;10;SAN;1994;74;S;S;PAPE;LON;m;400;400;F;23;24;2;;1
TC;ITA;10;SAN;1994;74;S;S;PAPE;LON;m;400;400;F;23;25;1;;2
TC;ITA;10;SAN;1994;74;S;S;PAPE;LON;m;400;400;F;23;26;1;;7
TC;ITA;10;SAN;1994;74;S;S;PAPE;LON;m;400;400;F;23;26;2;;4
TC;ITA;10;SAN;1994;74;S;S;PAPE;LON;m;400;400;F;23;27;1;;1
TC;ITA;10;SAN;1994;74;S;S;PAPE;LON;m;400;400;F;23;28;1;;2
TC;ITA;10;SAN;1994;74;S;S;PAPE;LON;m;400;400;F;23;29;1;;2
TC;ITA;10;SAN;1994;74;S;S;PAPE;LON;m;400;400;F;23;30;1;;1
TC;ITA;10;SAN;1994;74;S;S;PAPE;LON;m;400;400;F;23;32;2;;1
TC;ITA;10;SAN;1994;74;S;S;PAPE;LON;m;400;400;F;23;33;2;;1
TC;ITA;10;SAN;1994;74;S;S;PHYI;BLE;0;900;900;F;5;200;1;;1
TC;ITA;10;SAN;1994;74;S;S;PHYI;BLE;0;900;900;F;5;245;1;;1
TC;ITA;10;SAN;1994;74;S;S;PHYI;BLE;0;900;900;F;5;270;1;;1
TC;ITA;10;SAN;1994;74;S;S;PHYI;BLE;0;900;900;F;5;280;1;;1
TC;ITA;10;SAN;1994;74;S;S;PHYI;BLE;0;900;900;F;5;395;1;;1
TC;ITA;10;SAN;1994;74;S;S;RAJA;CLA;0;2000;2000;M;3;320;1;;1
TC;ITA;10;SAN;1994;74;S;S;RAJA;CLA;0;2000;2000;M;3;380;2;;1
TC;ITA;10;SAN;1994;74;S;S;RAJA;CLA;0;2000;2000;M;3;520;3;;1
TC;ITA;10;SAN;1994;74;S;S;RAJA;CLA;0;2000;2000;F;3;300;1;;1
TC;ITA;10;SAN;1994;74;S;S;RAJA;CLA;0;2000;2000;F;3;305;1;;1
TC;ITA;10;SAN;1994;74;S;S;RAJA;CLA;0;2000;2000;F;3;430;2;;1
TC;ITA;10;SAN;1994;75;S;S;ILLE;COI;0;300;300;M;2;170;2;;1
TC;ITA;10;SAN;1994;75;S;S;ILLE;COI;0;300;300;M;2;175;2;;1
TC;ITA;10;SAN;1994;75;S;S;ILLE;COI;0;300;300;F;1;170;1;;1
TC;ITA;10;SAN;1994;75;S;S;LOPH;BUD;0;1550;1550;M;2;300;2;;1
TC;ITA;10;SAN;1994;75;S;S;LOPH;BUD;0;1550;1550;M;2;380;4;;1
TC;ITA;10;SAN;1994;75;S;S;MERL;MER;0;900;900;M;5;180;1;;1
TC;ITA;10;SAN;1994;75;S;S;MERL;MER;0;900;900;M;5;205;1;;1
TC;ITA;10;SAN;1994;75;S;S;MERL;MER;0;900;900;M;5;220;1;;1
TC;ITA;10;SAN;1994;75;S;S;MERL;MER;0;900;900;M;5;245;3;;1
TC;ITA;10;SAN;1994;75;S;S;MERL;MER;0;900;900;M;5;250;1;;1
TC;ITA;10;SAN;1994;75;S;S;MERL;MER;0;900;900;F;16;145;1;;1
TC;ITA;10;SAN;1994;75;S;S;MERL;MER;0;900;900;F;16;150;1;;1
TC;ITA;10;SAN;1994;75;S;S;MERL;MER;0;900;900;F;16;160;1;;1
TC;ITA;10;SAN;1994;75;S;S;MERL;MER;0;900;900;F;16;165;1;;1
TC;ITA;10;SAN;1994;75;S;S;MERL;MER;0;900;900;F;16;170;1;;2
TC;ITA;10;SAN;1994;75;S;S;MERL;MER;0;900;900;F;16;175;1;;3
TC;ITA;10;SAN;1994;75;S;S;MERL;MER;0;900;900;F;16;180;1;;2
TC;ITA;10;SAN;1994;75;S;S;MERL;MER;0;900;900;F;16;185;1;;1
TC;ITA;10;SAN;1994;75;S;S;MERL;MER;0;900;900;F;16;195;1;;1
TC;ITA;10;SAN;1994;75;S;S;MERL;MER;0;900;900;F;16;200;1;;1
TC;ITA;10;SAN;1994;75;S;S;MERL;MER;0;900;900;F;16;210;1;;1
TC;ITA;10;SAN;1994;75;S;S;MERL;MER;0;900;900;F;16;295;1;;1
TC;ITA;10;SAN;1994;75;S;S;MICM;POU;0;2500;2500;M;3;245;1;;1
TC;ITA;10;SAN;1994;75;S;S;MICM;POU;0;2500;2500;M;3;260;1;;1
TC;ITA;10;SAN;1994;75;S;S;MICM;POU;0;2500;2500;M;3;275;1;;1
TC;ITA;10;SAN;1994;75;S;S;MICM;POU;0;2500;2500;F;13;230;1;;1
TC;ITA;10;SAN;1994;75;S;S;MICM;POU;0;2500;2500;F;13;235;1;;1
TC;ITA;10;SAN;1994;75;S;S;MICM;POU;0;2500;2500;F;13;240;1;;1
TC;ITA;10;SAN;1994;75;S;S;MICM;POU;0;2500;2500;F;13;270;1;;1
TC;ITA;10;SAN;1994;75;S;S;MICM;POU;0;2500;2500;F;13;275;1;;2
TC;ITA;10;SAN;1994;75;S;S;MICM;POU;0;2500;2500;F;13;280;1;;2
TC;ITA;10;SAN;1994;75;S;S;MICM;POU;0;2500;2500;F;13;285;1;;1
TC;ITA;10;SAN;1994;75;S;S;MICM;POU;0;2500;2500;F;13;290;1;;1
TC;ITA;10;SAN;1994;75;S;S;MICM;POU;0;2500;2500;F;13;290;2;;1
TC;ITA;10;SAN;1994;75;S;S;MICM;POU;0;2500;2500;F;13;295;1;;1
TC;ITA;10;SAN;1994;75;S;S;MICM;POU;0;2500;2500;F;13;300;1;;1
TC;ITA;10;SAN;1994;75;S;S;NEPR;NOR;m;200;200;M;3;35;0;;1
TC;ITA;10;SAN;1994;75;S;S;NEPR;NOR;m;200;200;M;3;36;0;;1
TC;ITA;10;SAN;1994;75;S;S;NEPR;NOR;m;200;200;M;3;45;0;;1
TC;ITA;10;SAN;1994;75;S;S;PAGE;BOG;0;150;150;F;1;205;4;;1
TC;ITA;10;SAN;1994;75;S;S;PAPE;LON;m;300;300;M;8;27;0;;1
TC;ITA;10;SAN;1994;75;S;S;PAPE;LON;m;300;300;M;8;29;0;;1
TC;ITA;10;SAN;1994;75;S;S;PAPE;LON;m;300;300;M;8;31;0;;3
TC;ITA;10;SAN;1994;75;S;S;PAPE;LON;m;300;300;M;8;32;0;;1
TC;ITA;10;SAN;1994;75;S;S;PAPE;LON;m;300;300;M;8;33;0;;1
TC;ITA;10;SAN;1994;75;S;S;PAPE;LON;m;300;300;M;8;34;0;;1
TC;ITA;10;SAN;1994;75;S;S;PAPE;LON;m;300;300;F;6;29;2;;1
TC;ITA;10;SAN;1994;75;S;S;PAPE;LON;m;300;300;F;6;35;2;;3
TC;ITA;10;SAN;1994;75;S;S;PAPE;LON;m;300;300;F;6;36;2;;1
TC;ITA;10;SAN;1994;75;S;S;PAPE;LON;m;300;300;F;6;38;2;;1
TC;ITA;10;SAN;1994;75;S;S;PHYI;BLE;0;400;400;I;33;80;0;;1
TC;ITA;10;SAN;1994;75;S;S;PHYI;BLE;0;400;400;I;33;100;0;;4
TC;ITA;10;SAN;1994;75;S;S;PHYI;BLE;0;400;400;I;33;105;0;;2
TC;ITA;10;SAN;1994;75;S;S;PHYI;BLE;0;400;400;I;33;110;0;;8
TC;ITA;10;SAN;1994;75;S;S;PHYI;BLE;0;400;400;I;33;115;0;;6
TC;ITA;10;SAN;1994;75;S;S;PHYI;BLE;0;400;400;I;33;120;0;;5
TC;ITA;10;SAN;1994;75;S;S;PHYI;BLE;0;400;400;I;33;125;0;;5
TC;ITA;10;SAN;1994;75;S;S;PHYI;BLE;0;400;400;I;33;135;0;;2
TC;ITA;10;SAN;1994;76;S;S;ELED;CIR;0;500;500;F;2;90;2;;1
TC;ITA;10;SAN;1994;76;S;S;ELED;CIR;0;500;500;F;2;95;2;;1
TC;ITA;10;SAN;1994;76;S;S;ILLE;COI;0;150;150;F;1;185;2;;1
TC;ITA;10;SAN;1994;76;S;S;LOPH;BUD;0;750;750;M;3;220;1;;1
TC;ITA;10;SAN;1994;76;S;S;LOPH;BUD;0;750;750;M;3;240;1;;1
TC;ITA;10;SAN;1994;76;S;S;LOPH;BUD;0;750;750;M;3;315;1;;1
TC;ITA;10;SAN;1994;76;S;S;MICM;POU;0;7000;7000;M;4;235;1;;1
TC;ITA;10;SAN;1994;76;S;S;MICM;POU;0;7000;7000;M;4;250;1;;1
TC;ITA;10;SAN;1994;76;S;S;MICM;POU;0;7000;7000;M;4;260;1;;1
TC;ITA;10;SAN;1994;76;S;S;MICM;POU;0;7000;7000;M;4;300;1;;1
TC;ITA;10;SAN;1994;76;S;S;MICM;POU;0;7000;7000;F;57;215;1;;1
TC;ITA;10;SAN;1994;76;S;S;MICM;POU;0;7000;7000;F;57;225;1;;1
TC;ITA;10;SAN;1994;76;S;S;MICM;POU;0;7000;7000;F;57;230;1;;6
TC;ITA;10;SAN;1994;76;S;S;MICM;POU;0;7000;7000;F;57;235;1;;2
TC;ITA;10;SAN;1994;76;S;S;MICM;POU;0;7000;7000;F;57;240;1;;22
TC;ITA;10;SAN;1994;76;S;S;MICM;POU;0;7000;7000;F;57;245;1;;6
TC;ITA;10;SAN;1994;76;S;S;MICM;POU;0;7000;7000;F;57;250;1;;13
TC;ITA;10;SAN;1994;76;S;S;MICM;POU;0;7000;7000;F;57;255;1;;1
TC;ITA;10;SAN;1994;76;S;S;MICM;POU;0;7000;7000;F;57;260;1;;3
TC;ITA;10;SAN;1994;76;S;S;MICM;POU;0;7000;7000;F;57;265;1;;1
TC;ITA;10;SAN;1994;76;S;S;MICM;POU;0;7000;7000;F;57;270;1;;1
TC;ITA;10;SAN;1994;76;S;S;PAPE;LON;m;250;250;M;19;14;0;;1
TC;ITA;10;SAN;1994;76;S;S;PAPE;LON;m;250;250;M;19;25;0;;2
TC;ITA;10;SAN;1994;76;S;S;PAPE;LON;m;250;250;M;19;26;0;;2
TC;ITA;10;SAN;1994;76;S;S;PAPE;LON;m;250;250;M;19;28;0;;2
TC;ITA;10;SAN;1994;76;S;S;PAPE;LON;m;250;250;M;19;29;0;;5
TC;ITA;10;SAN;1994;76;S;S;PAPE;LON;m;250;250;M;19;30;0;;4
TC;ITA;10;SAN;1994;76;S;S;PAPE;LON;m;250;250;M;19;31;0;;3
TC;ITA;10;SAN;1994;76;S;S;PAPE;LON;m;250;250;F;3;30;2;;1
TC;ITA;10;SAN;1994;76;S;S;PAPE;LON;m;250;250;F;3;32;1;;1
TC;ITA;10;SAN;1994;76;S;S;PAPE;LON;m;250;250;F;3;38;2;;1
TC;ITA;10;SAN;1994;76;S;S;PHYI;BLE;0;1400;1400;F;5;240;1;;2
TC;ITA;10;SAN;1994;76;S;S;PHYI;BLE;0;1400;1400;F;5;250;1;;1
TC;ITA;10;SAN;1994;76;S;S;PHYI;BLE;0;1400;1400;F;5;260;1;;1
TC;ITA;10;SAN;1994;76;S;S;PHYI;BLE;0;1400;1400;F;5;270;1;;1
TC;ITA;10;SAN;1994;76;S;S;PHYI;BLE;0;1400;1400;I;45;100;0;;2
TC;ITA;10;SAN;1994;76;S;S;PHYI;BLE;0;1400;1400;I;45;105;0;;3
TC;ITA;10;SAN;1994;76;S;S;PHYI;BLE;0;1400;1400;I;45;110;0;;4
TC;ITA;10;SAN;1994;76;S;S;PHYI;BLE;0;1400;1400;I;45;115;0;;3
TC;ITA;10;SAN;1994;76;S;S;PHYI;BLE;0;1400;1400;I;45;120;0;;9
TC;ITA;10;SAN;1994;76;S;S;PHYI;BLE;0;1400;1400;I;45;125;0;;4
TC;ITA;10;SAN;1994;76;S;S;PHYI;BLE;0;1400;1400;I;45;130;0;;10
TC;ITA;10;SAN;1994;76;S;S;PHYI;BLE;0;1400;1400;I;45;135;0;;6
TC;ITA;10;SAN;1994;76;S;S;PHYI;BLE;0;1400;1400;I;45;140;0;;4
TC;ITA;10;SAN;1994;76;S;S;TRAC;TRA;0;200;200;F;2;235;1;;1
TC;ITA;10;SAN;1994;76;S;S;TRAC;TRA;0;200;200;F;2;250;1;;1
TC;ITA;10;SAN;1994;77;S;S;ARIS;FOL;m;100;100;M;1;35;0;;1
TC;ITA;10;SAN;1994;77;S;S;ARIS;FOL;m;100;100;F;1;60;2;;1
TC;ITA;10;SAN;1994;77;S;S;ARIT;ANT;m;750;750;M;5;19;0;;1
TC;ITA;10;SAN;1994;77;S;S;ARIT;ANT;m;750;750;M;5;22;0;;1
TC;ITA;10;SAN;1994;77;S;S;ARIT;ANT;m;750;750;M;5;23;0;;1
TC;ITA;10;SAN;1994;77;S;S;ARIT;ANT;m;750;750;M;5;25;0;;1
TC;ITA;10;SAN;1994;77;S;S;ARIT;ANT;m;750;750;M;5;28;0;;1
TC;ITA;10;SAN;1994;77;S;S;ARIT;ANT;m;750;750;F;39;29;2;;1
