TYPE_OF_FILE;COUNTRY;AREA;VESSEL;YEAR;HAUL_NUMBER;CODEND_CLOSING;PART_OF_THE_CODEND;FAUNISTIC_CATEGORY;GENUS;SPECIES;NAME_OF_THE_REFERENCE_LIST;TOTAL_WEIGHT_IN_HAUL;TOTAL_NUMBER_IN_HAUL;NUMBER_OF_FEMALES;NUMBER_OF_MALES;NUMBER_OF_UNDETERMINED
TB;ITA;18;BIM;1994;101;S;S;A;MERL;MER;FM;2492.00010299683;58;31;15;12
TB;ITA;18;BIM;1994;101;S;S;A;MULL;SUR;FM;87.9999995231628;1;0;1;0
TB;ITA;18;BIM;1994;101;S;S;A;SARD;PIL;FM;1463.00005912781;43;0;0;43
TB;ITA;18;BIM;1994;101;S;S;A;SARI;AUR;FM;24.0000002086163;1;0;0;1
TB;ITA;18;BIM;1994;101;S;S;A;SERA;CAB;FM;199.000000953674;6;0;0;6
TB;ITA;18;BIM;1994;101;S;S;A;SPIC;SMA;FM;148.000001907349;5;0;0;5
TB;ITA;18;BIM;1994;101;S;S;A;TRAC;TRA;FM;460.999995470047;30;0;0;30
TB;ITA;18;BIM;1994;101;S;S;A;TRAH;DRA;FM;71.0000023245811;1;0;0;1
TB;ITA;18;BIM;1994;101;S;S;A;TRIG;LUC;FM;225.999996066093;1;0;0;1
TB;ITA;18;BIM;1994;101;S;S;A;TRIP;LAS;FM;75.9999975562096;2;0;0;2
TB;ITA;18;BIM;1994;101;S;S;A;TRIS;CAP;FM;24.0000002086163;6;0;0;6
TB;ITA;18;BIM;1994;102;S;S;A;ALOS;FAL;FM;79.0000036358833;1;0;0;1
TB;ITA;18;BIM;1994;102;S;S;A;ANTO;MEG;FM;7.00000021606684;1;0;0;1
TB;ITA;18;BIM;1994;102;S;S;A;BOOP;BOO;FM;504.000008106232;6;0;0;6
TB;ITA;18;BIM;1994;102;S;S;A;CALM;MAC;FM;4.99999988824129;1;0;0;1
TB;ITA;18;BIM;1994;102;S;S;C;ELED;CIR;FM;2635.99991798401;16;7;9;0
TB;ITA;18;BIM;1994;102;S;S;A;ENGR;ENC;FM;12.0000001043081;1;0;0;1
TB;ITA;18;BIM;1994;102;S;S;A;LEPT;CAV;FM;26.0000005364418;5;0;0;5
TB;ITA;18;BIM;1994;102;S;S;A;MERL;MER;FM;1764.00005817413;63;27;25;11
TB;ITA;18;BIM;1994;102;S;S;A;MULL;SUR;FM;50.9999990463257;1;0;1;0
TB;ITA;18;BIM;1994;102;S;S;A;SARD;PIL;FM;86.9999974966049;3;0;0;3
TB;ITA;18;BIM;1994;102;S;S;C;SEPO;SPP;FM;4.99999988824129;2;0;0;2
TB;ITA;18;BIM;1994;102;S;S;A;SERA;HEP;FM;26.0000005364418;5;0;0;5
TB;ITA;18;BIM;1994;102;S;S;A;SPIC;SMA;FM;143.00000667572;5;0;0;5
TB;ITA;18;BIM;1994;102;S;S;A;SQUA;ACA;FM;3487.99991607666;1;0;0;1
TB;ITA;18;BIM;1994;102;S;S;A;TRAC;TRA;FM;5092.00000762939;239;11;74;154
TB;ITA;18;BIM;1994;102;S;S;A;TRIS;CAP;FM;64.0000030398369;14;0;0;14
TB;ITA;18;BIM;1994;103;S;S;C;ALLO;MED;FM;17.000000923872;5;0;0;5
TB;ITA;18;BIM;1994;103;S;S;C;ELED;CIR;FM;3236.99998855591;15;10;5;0
TB;ITA;18;BIM;1994;103;S;S;A;ENGR;ENC;FM;32.0000015199184;2;0;0;2
TB;ITA;18;BIM;1994;103;S;S;C;ILLE;COI;FM;13.0000002682209;2;0;0;2
TB;ITA;18;BIM;1994;103;S;S;A;LEPT;CAV;FM;24.0000002086163;6;0;0;6
TB;ITA;18;BIM;1994;103;S;S;A;LOPH;BUD;FM;317.00000166893;3;3;0;0
TB;ITA;18;BIM;1994;103;S;S;A;MERL;MER;FM;1294.0000295639;33;9;12;12
TB;ITA;18;BIM;1994;103;S;S;A;SPIC;SMA;FM;4.00000018998981;1;0;0;1
TB;ITA;18;BIM;1994;103;S;S;A;TRAC;TRA;FM;1888.00001144409;474;0;3;471
TB;ITA;18;BIM;1994;103;S;S;A;TRIS;CAP;FM;16.0000007599592;6;0;0;6
TB;ITA;18;BIM;1994;104;S;S;C;ALLO;MED;FM;14.9999996647239;2;0;0;2
TB;ITA;18;BIM;1994;104;S;S;A;ARNO;LAT;FM;43.9999997615814;3;0;0;3
TB;ITA;18;BIM;1994;104;S;S;A;ASPI;CUC;FM;19.9999995529652;1;0;0;1
TB;ITA;18;BIM;1994;104;S;S;A;BOOP;BOO;FM;43.9999997615814;1;0;0;1
TB;ITA;18;BIM;1994;104;S;S;A;CEPO;MAC;FM;6.00000005215406;1;0;0;1
TB;ITA;18;BIM;1994;104;S;S;C;ELED;CIR;FM;3375;18;0;0;18
TB;ITA;18;BIM;1994;104;S;S;A;ENGR;ENC;FM;90.0000035762787;8;0;0;8
TB;ITA;18;BIM;1994;104;S;S;A;EUTR;GUR;FM;9.99999977648258;3;0;0;3
TB;ITA;18;BIM;1994;104;S;S;A;GOBI;FRI;FM;1.00000004749745;1;0;0;1
TB;ITA;18;BIM;1994;104;S;S;A;LOPH;BUD;FM;41.9999994337559;1;0;0;1
TB;ITA;18;BIM;1994;104;S;S;A;MERL;MER;FM;1046.0000038147;11;7;4;0
TB;ITA;18;BIM;1994;104;S;S;C;SEPO;SPP;FM;8.99999961256981;1;0;0;1
TB;ITA;18;BIM;1994;104;S;S;A;SERA;CAB;FM;75.9999975562096;2;0;0;2
TB;ITA;18;BIM;1994;104;S;S;A;SPIC;SMA;FM;24.0000002086163;1;0;0;1
TB;ITA;18;BIM;1994;104;S;S;A;TRAC;TRA;FM;153.999999165535;33;0;0;33
TB;ITA;18;BIM;1994;104;S;S;A;TRAH;DRA;FM;109.999999403954;1;0;0;1
TB;ITA;18;BIM;1994;104;S;S;A;TRIS;CAP;FM;32.0000015199184;10;0;0;10
TB;ITA;18;BIM;1994;105;S;S;C;ALLO;MED;FM;57.0000000298023;9;0;0;9
TB;ITA;18;BIM;1994;105;S;S;A;ANTO;MEG;FM;4.99999988824129;1;0;0;1
TB;ITA;18;BIM;1994;105;S;S;A;ARNO;LAT;FM;52.0000010728836;7;0;0;7
TB;ITA;18;BIM;1994;105;S;S;A;BOOP;BOO;FM;131.999999284744;3;0;0;3
TB;ITA;18;BIM;1994;105;S;S;A;CALM;MAC;FM;4.00000018998981;1;0;0;1
TB;ITA;18;BIM;1994;105;S;S;A;CEPO;MAC;FM;70.0000002980232;3;0;0;3
TB;ITA;18;BIM;1994;105;S;S;C;ELED;MOS;FM;261.000007390976;1;0;0;1
TB;ITA;18;BIM;1994;105;S;S;A;ENGR;ENC;FM;405.000001192093;44;0;0;44
TB;ITA;18;BIM;1994;105;S;S;A;GOBI;FRI;FM;6.00000005215406;3;0;0;3
TB;ITA;18;BIM;1994;105;S;S;A;LOPH;BUD;FM;446.000009775162;1;1;0;0
TB;ITA;18;BIM;1994;105;S;S;A;LOPH;PIS;FM;172.999992966652;2;0;0;2
TB;ITA;18;BIM;1994;105;S;S;A;MERL;MER;FM;216.000005602837;6;2;2;2
TB;ITA;18;BIM;1994;105;S;S;A;MULL;SUR;FM;74.0000009536743;1;1;0;0
TB;ITA;18;BIM;1994;105;S;S;A;SARD;PIL;FM;118.000000715256;3;0;0;3
TB;ITA;18;BIM;1994;105;S;S;A;SERA;CAB;FM;63.000001013279;2;0;0;2
TB;ITA;18;BIM;1994;105;S;S;A;SERA;HEP;FM;57.0000000298023;8;0;0;8
TB;ITA;18;BIM;1994;105;S;S;A;SPRA;SPR;FM;593.999981880188;28;0;0;28
TB;ITA;18;BIM;1994;105;S;S;A;TRAC;TRA;FM;3036.99994087219;684;0;0;684
TB;ITA;18;BIM;1994;105;S;S;A;TRAH;DRA;FM;23.0000000447035;1;0;0;1
TB;ITA;18;BIM;1994;105;S;S;A;TRIS;CAP;FM;27.0000007003546;1;0;1;0
TB;ITA;18;BIM;1994;106;S;S;C;ALLO;MED;FM;34.000001847744;7;0;0;7
TB;ITA;18;BIM;1994;106;S;S;A;ANTO;MEG;FM;3.00000002607703;1;0;0;1
TB;ITA;18;BIM;1994;106;S;S;A;ASPI;CUC;FM;8.00000037997961;2;0;0;2
TB;ITA;18;BIM;1994;106;S;S;A;BOOP;BOO;FM;723.999977111816;10;0;0;10
TB;ITA;18;BIM;1994;106;S;S;A;CALM;MAC;FM;4.00000018998981;1;0;0;1
TB;ITA;18;BIM;1994;106;S;S;A;CEPO;MAC;FM;27.0000007003546;2;0;0;2
TB;ITA;18;BIM;1994;106;S;S;C;ELED;CIR;FM;2759.99999046326;10;6;4;0
TB;ITA;18;BIM;1994;106;S;S;A;ENGR;ENC;FM;65.9999996423721;5;0;0;5
TB;ITA;18;BIM;1994;106;S;S;A;GOBI;FRI;FM;7.00000021606684;7;0;0;7
TB;ITA;18;BIM;1994;106;S;S;A;MERL;MER;FM;1036.00001335144;22;6;15;1
TB;ITA;18;BIM;1994;106;S;S;A;SARD;PIL;FM;112.999998033047;3;0;0;3
TB;ITA;18;BIM;1994;106;S;S;C;SEPO;SPP;FM;4.00000018998981;2;0;0;2
TB;ITA;18;BIM;1994;106;S;S;A;SERA;CAB;FM;76.9999995827675;1;0;0;1
TB;ITA;18;BIM;1994;106;S;S;A;SERA;HEP;FM;4.00000018998981;1;0;0;1
TB;ITA;18;BIM;1994;106;S;S;A;SPIC;SMA;FM;50.0000007450581;2;0;0;2
TB;ITA;18;BIM;1994;106;S;S;A;TRAC;TRA;FM;1297.00005054474;154;0;0;154
TB;ITA;18;BIM;1994;106;S;S;A;TRAH;DRA;FM;94.9999988079071;1;0;0;1
TB;ITA;18;BIM;1994;106;S;S;A;TRIS;CAP;FM;150.000005960464;15;3;0;12
TB;ITA;18;BIM;1994;107;S;S;C;ALLO;MED;FM;13.0000002682209;3;0;0;3
TB;ITA;18;BIM;1994;107;S;S;A;ARGE;SPY;FM;87.9999995231628;11;0;0;11
TB;ITA;18;BIM;1994;107;S;S;A;BOOP;BOO;FM;93.9999967813492;1;0;0;1
TB;ITA;18;BIM;1994;107;S;S;A;CONG;CON;FM;170.000001788139;6;0;0;6
TB;ITA;18;BIM;1994;107;S;S;C;ELED;CIR;FM;6467.99993515015;32;11;21;0
TB;ITA;18;BIM;1994;107;S;S;A;ENGR;ENC;FM;101.000003516674;5;0;0;5
TB;ITA;18;BIM;1994;107;S;S;C;ILLE;COI;FM;136.000007390976;1;0;0;1
TB;ITA;18;BIM;1994;107;S;S;A;LOPH;BUD;FM;243.000000715256;5;0;0;5
TB;ITA;18;BIM;1994;107;S;S;A;MERL;MER;FM;2045.00007629395;39;15;24;0
TB;ITA;18;BIM;1994;107;S;S;B;NEPR;NOR;FM;21.9999998807907;1;0;1;0
TB;ITA;18;BIM;1994;107;S;S;A;PHYI;BLE;FM;7.00000021606684;1;0;0;1
TB;ITA;18;BIM;1994;107;S;S;B;PLES;HET;FM;6.00000005215406;2;0;0;2
TB;ITA;18;BIM;1994;107;S;S;C;SEPO;SPP;FM;2.0000000949949;1;0;0;1
TB;ITA;18;BIM;1994;107;S;S;A;TRAC;TRA;FM;546.000003814697;71;1;8;62
TB;ITA;18;BIM;1994;107;S;S;A;TRIS;CAP;FM;108.000002801418;7;0;0;7
TB;ITA;18;BIM;1994;108;S;S;A;BOOP;BOO;FM;1350.00002384186;24;0;0;24
TB;ITA;18;BIM;1994;108;S;S;A;CEPO;MAC;FM;24.0000002086163;2;0;0;2
TB;ITA;18;BIM;1994;108;S;S;C;ELED;CIR;FM;3239.00008201599;10;8;2;0
TB;ITA;18;BIM;1994;108;S;S;A;ENGR;ENC;FM;41.9999994337559;4;0;0;4
TB;ITA;18;BIM;1994;108;S;S;C;ILLE;COI;FM;194.999992847443;1;1;0;0
TB;ITA;18;BIM;1994;108;S;S;A;MERL;MER;FM;603.999972343445;14;7;4.66666666666667;2.33333333333333
TB;ITA;18;BIM;1994;108;S;S;A;SARD;PIL;FM;72.9999989271164;2;0;0;2
TB;ITA;18;BIM;1994;108;S;S;A;SERA;CAB;FM;29.9999993294477;1;0;0;1
TB;ITA;18;BIM;1994;108;S;S;A;SERA;HEP;FM;8.00000037997961;1;0;0;1
TB;ITA;18;BIM;1994;108;S;S;A;SPIC;SMA;FM;17.9999992251396;1;0;0;1
TB;ITA;18;BIM;1994;108;S;S;C;TODA;SAG;FM;150.000005960464;1;0;0;1
TB;ITA;18;BIM;1994;108;S;S;A;TRAC;TRA;FM;266.000002622604;82;0;0;82
TB;ITA;18;BIM;1994;109;S;S;A;ALOS;FAL;FM;105.999998748302;1;0;0;1
TB;ITA;18;BIM;1994;109;S;S;A;ANTO;MEG;FM;8.99999961256981;1;0;0;1
TB;ITA;18;BIM;1994;109;S;S;A;ARNO;LAT;FM;104.000002145767;18;0;0;18
TB;ITA;18;BIM;1994;109;S;S;A;ARNO;THO;FM;9.99999977648258;2;0;0;2
TB;ITA;18;BIM;1994;109;S;S;A;BOOP;BOO;FM;104.999996721745;4;0;0;4
TB;ITA;18;BIM;1994;109;S;S;A;CALM;MAC;FM;2.0000000949949;1;0;0;1
TB;ITA;18;BIM;1994;109;S;S;A;CEPO;MAC;FM;74.0000009536743;7;0;0;7
TB;ITA;18;BIM;1994;109;S;S;A;CONG;CON;FM;17.9999992251396;1;0;0;1
TB;ITA;18;BIM;1994;109;S;S;A;DIPL;ANN;FM;96.000000834465;3;0;0;3
TB;ITA;18;BIM;1994;109;S;S;A;ENGR;ENC;FM;82.9999968409538;7;0;0;7
TB;ITA;18;BIM;1994;109;S;S;A;GOBI;FRI;FM;3.00000002607703;1;0;0;1
TB;ITA;18;BIM;1994;109;S;S;A;GOBI;NIG;FM;143.00000667572;12;0;0;12
TB;ITA;18;BIM;1994;109;S;S;A;LEPT;CAV;FM;3.00000002607703;1;0;0;1
TB;ITA;18;BIM;1994;109;S;S;B;MCPI;DEP;FM;195.999994874001;14;0;0;14
TB;ITA;18;BIM;1994;109;S;S;A;MULL;BAR;FM;13.0000002682209;1;0;0;1
TB;ITA;18;BIM;1994;109;S;S;A;PAGE;ACA;FM;10.9999999403954;1;0;0;1
TB;ITA;18;BIM;1994;109;S;S;A;PAGE;BOG;FM;9.99999977648258;1;0;0;1
TB;ITA;18;BIM;1994;109;S;S;A;SARD;PIL;FM;994.000017642975;29;0;0;29
TB;ITA;18;BIM;1994;109;S;S;A;SERA;CAB;FM;35.0000001490116;3;0;0;3
TB;ITA;18;BIM;1994;109;S;S;A;SERA;HEP;FM;68.9999982714653;10;0;0;10
TB;ITA;18;BIM;1994;109;S;S;A;SPAR;PAG;FM;9.99999977648258;1;0;0;1
TB;ITA;18;BIM;1994;109;S;S;A;SPIC;SMA;FM;45.0000017881393;3;0;0;3
TB;ITA;18;BIM;1994;109;S;S;A;TRAC;TRA;FM;57.9999983310699;7;0;0;7
TB;ITA;18;BIM;1994;110;S;S;C;ALLO;MED;FM;8.99999961256981;1;0;0;1
TB;ITA;18;BIM;1994;110;S;S;A;ARGE;SPY;FM;14.0000004321337;2;0;0;2
TB;ITA;18;BIM;1994;110;S;S;A;BOOP;BOO;FM;115.000002086163;1;0;0;1
TB;ITA;18;BIM;1994;110;S;S;A;CAPO;APE;FM;18.9999993890524;5;0;0;5
TB;ITA;18;BIM;1994;110;S;S;C;ELED;CIR;FM;5730.00001907349;28;9;19;0
TB;ITA;18;BIM;1994;110;S;S;A;HELI;DAC;FM;194.999992847443;14;0;0;14
TB;ITA;18;BIM;1994;110;S;S;A;LEPM;BOS;FM;197.999998927116;1;1;0;0
TB;ITA;18;BIM;1994;110;S;S;A;LEPM;WHS;FM;46.9999983906746;1;0;0;1
TB;ITA;18;BIM;1994;110;S;S;A;LEPT;CAV;FM;7.00000021606684;1;0;0;1
TB;ITA;18;BIM;1994;110;S;S;A;LOPH;BUD;FM;1067.999958992;4;2;1;1
TB;ITA;18;BIM;1994;110;S;S;A;MERL;MER;FM;462.000012397766;12;7;1;4
TB;ITA;18;BIM;1994;110;S;S;A;MULL;BAR;FM;407.999992370605;10;3;7;0
TB;ITA;18;BIM;1994;110;S;S;A;PHYI;BLE;FM;19.9999995529652;2;0;0;2
TB;ITA;18;BIM;1994;110;S;S;A;RAJA;AST;FM;328.000009059906;1;0;0;1
TB;ITA;18;BIM;1994;110;S;S;C;ROSS;MAC;FM;266.999989748001;6;0;0;6
TB;ITA;18;BIM;1994;110;S;S;A;SCOR;NOT;FM;7.00000021606684;1;0;0;1
TB;ITA;18;BIM;1994;110;S;S;A;SERA;CAB;FM;103.000000119209;3;0;0;3
TB;ITA;18;BIM;1994;110;S;S;A;SERA;HEP;FM;4.00000018998981;1;0;0;1
TB;ITA;18;BIM;1994;110;S;S;C;TODI;EBL;FM;82.9999968409538;2;0;0;2
TB;ITA;18;BIM;1994;110;S;S;A;TRAC;TRA;FM;885.999977588654;54;2;7;45
TB;ITA;18;BIM;1994;110;S;S;A;TRIS;CAP;FM;1113.9999628067;47;6.1304347826087;5.10869565217391;35.7608695652174
TB;ITA;18;BIM;1994;111;S;S;C;ALLO;MED;FM;6.00000005215406;2;0;0;2
TB;ITA;18;BIM;1994;111;S;S;A;ARNO;LAT;FM;2.0000000949949;1;0;0;1
TB;ITA;18;BIM;1994;111;S;S;A;CALM;MAC;FM;2.0000000949949;1;0;0;1
TB;ITA;18;BIM;1994;111;S;S;A;CEPO;MAC;FM;93.0000022053719;6;0;0;6
TB;ITA;18;BIM;1994;111;S;S;C;ELED;CIR;FM;4590.00015258789;19;12;7;0
TB;ITA;18;BIM;1994;111;S;S;A;ENGR;ENC;FM;4.00000018998981;1;0;0;1
TB;ITA;18;BIM;1994;111;S;S;A;GOBI;FRI;FM;4.00000018998981;4;0;0;4
TB;ITA;18;BIM;1994;111;S;S;A;MERL;MER;FM;319.000005722046;13;7;4;2
TB;ITA;18;BIM;1994;111;S;S;B;NEPR;NOR;FM;107.00000077486;4;3;1;0
TB;ITA;18;BIM;1994;111;S;S;A;PHYI;BLE;FM;7.00000021606684;1;0;0;1
TB;ITA;18;BIM;1994;111;S;S;A;SERA;HEP;FM;4.00000018998981;1;0;0;1
